DESTINATION_SUBZONE,LU_H,LU_W,LU_O
1115064,0.4943820224719101,0.24269662921348312,0.26292134831460673
1115065,0.7069408740359897,0.15167095115681234,0.14138817480719795
1115066,0.6054006968641115,0.2073170731707317,0.18728222996515678
1115069,0.4060721062618595,0.17267552182163187,0.42125237191650855
1115070,0.678294573643411,0.18023255813953487,0.14147286821705427
1115071,0.4991482112436116,0.25894378194207834,0.24190800681431007
1115072,0.3853211009174312,0.3834862385321101,0.2311926605504587
1116051,0.4935779816513761,0.2752293577981651,0.2311926605504587
1116052,0.3529411764705882,0.3753501400560224,0.27170868347338933
1116053,0.42606516290726815,0.3684210526315789,0.20551378446115287
1116054,0.5322265625,0.2958984375,0.171875
1116055,0.5218216318785578,0.25426944971537,0.22390891840607208
1116057,0.563265306122449,0.35918367346938773,0.07755102040816325
1116058,0.711484593837535,0.12885154061624648,0.1596638655462185
1116059,0.5577689243027888,0.20318725099601592,0.23904382470119517
1116061,0.5839598997493735,0.22807017543859648,0.18796992481203006
1116063,0.5163043478260869,0.2644927536231884,0.2192028985507246
1116064,0.25236593059936907,0.4621451104100946,0.2854889589905362
1116065,0.5630841121495327,0.1425233644859813,0.29439252336448596
1116066,0.5211267605633803,0.1596244131455399,0.3192488262910798
1116067,0.27462121212121215,0.45265151515151514,0.27272727272727276
1116069,0.39952718676122934,0.3900709219858156,0.2104018912529551
1116070,0.46009389671361506,0.176056338028169,0.36384976525821594
1116071,0.4829443447037702,0.2728904847396768,0.24416517055655296
1116072,0.5563549160671463,0.2038369304556355,0.23980815347721823
1116073,0.546572934973638,0.21441124780316342,0.2390158172231986
1116074,0.5783132530120482,0.22030981067125643,0.20137693631669532
1117051,0.40896091515729266,0.32793136320305055,0.26310772163965684
1117052,0.6434977578475336,0.2802690582959641,0.07623318385650224
1117054,0.2664735698769008,0.5430847212165099,0.19044170890658943
1117055,0.5420560747663552,0.23364485981308408,0.22429906542056072
1117056,0.39194139194139194,0.39072039072039066,0.21733821733821734
1117061,0.4927325581395349,0.35755813953488375,0.1497093023255814
1117062,0.5400943396226415,0.3113207547169811,0.14858490566037735
1117064,0.5901960784313726,0.26078431372549016,0.14901960784313723
1117065,0.5291828793774319,0.3424124513618677,0.12840466926070038
1117067,0.5432692307692308,0.2644230769230769,0.1923076923076923
1117069,0.5193482688391039,0.3136456211812627,0.1670061099796334
1117070,0.6299212598425197,0.22440944881889766,0.14566929133858267
1117071,0.30133928571428575,0.5078125,0.19084821428571433
1117072,0.6394557823129252,0.253968253968254,0.10657596371882086
1118051,0.20333102012491325,0.6308119361554475,0.16585704371963914
1118052,0.4487678339818418,0.330739299610895,0.2204928664072633
1118053,0.5644329896907216,0.365979381443299,0.06958762886597938
1118054,0.5575221238938053,0.2964601769911504,0.14601769911504422
1118055,0.5450081833060556,0.23240589198036007,0.2225859247135843
1118057,0.4025229357798165,0.30160550458715596,0.2958715596330275
1118058,0.6319444444444444,0.2453703703703704,0.1226851851851852
1118059,0.5014164305949008,0.41076487252124644,0.08781869688385267
1118060,0.7364705882352941,0.14352941176470588,0.12000000000000001
1118061,0.6324435318275153,0.19096509240246407,0.17659137577002054
1119054,0.12024825446082234,0.6520558572536851,0.22769588828549261
1119055,0.37455830388692574,0.3657243816254417,0.25971731448763247
1119056,0.3962962962962963,0.37160493827160496,0.23209876543209876
1119061,0.4821958456973294,0.2893175074183976,0.22848664688427298
1119062,0.3295194508009153,0.5011441647597253,0.16933638443935925
1119063,0.5882352941176471,0.19934640522875816,0.2124183006535948
1119065,0.5247706422018349,0.28256880733944956,0.1926605504587156
1119066,0.5574912891986062,0.24738675958188155,0.19512195121951223
1119067,0.5620689655172414,0.25172413793103454,0.18620689655172415
1119068,0.5507246376811594,0.2505175983436853,0.19875776397515527
1119069,0.6373056994818652,0.18134715025906736,0.18134715025906736
1119070,0.46979865771812085,0.34731543624161076,0.18288590604026847
1119071,0.5878136200716846,0.26881720430107525,0.14336917562724014
1119072,0.511049723756906,0.2569060773480663,0.23204419889502764
1119073,0.37810218978102195,0.3664233576642336,0.25547445255474455
1119074,0.22857142857142854,0.45024630541871924,0.3211822660098522
1119075,0.643874643874644,0.17663817663817663,0.1794871794871795
1119076,0.33170731707317075,0.4512195121951219,0.21707317073170732
1120052,0.5173501577287066,0.22082018927444794,0.2618296529968454
1120053,0.48721071863581,0.3276492082825822,0.1851400730816078
1120054,0.5995145631067962,0.15776699029126212,0.24271844660194175
1120055,0.6595744680851064,0.07736943907156674,0.2630560928433269
1120056,0.6209964412811388,0.20462633451957293,0.17437722419928825
1120063,0.23370786516853934,0.44719101123595506,0.31910112359550563
1120065,0.49643366619115553,0.3067047075606277,0.19686162624821685
1120066,0.5326633165829145,0.185929648241206,0.2814070351758794
1120067,0.6557971014492753,0.21014492753623185,0.13405797101449274
1120068,0.4754491017964072,0.38083832335329343,0.1437125748502994
1120069,0.7434782608695651,0.1695652173913043,0.08695652173913042
